mag,depth,rad,prov_enco,lat,lon
0.019863182646012785,0.048446786941494596,0.8817315223352017,0.11142760996543757,0.02490164848792822,0.4547215422328683
0.02545610495665057,0.10341542638639294,0.2466060167675524,0.08750536078848634,-0.009307388374775363,0.9592178548977893
0.02040168808576156,0.06800562695253853,0.4080337617152312,0.006800562695253853,-0.01020084404288078,0.9101193055058233
0.03164656304801444,0.297850005157783,0.5398531343484817,0.09307812661180719,0.026868552548608343,0.7806772739354308
0.018949606174907162,0.0789566923954465,0.28424409262360745,0.08685236163499116,-0.012396200706085103,0.9512702299803396
0.01299669992283767,0.7259132395926406,0.5515672650179889,0.009509780431344636,-0.015215648690151419,0.41028362707631216
0.02131275428379315,0.1497653003726005,0.6681836478162176,0.028801019302423174,0.00616341813071856,0.7278593598108385
0.02333193230881177,0.18957195000909563,0.5832983077202942,0.02916491538601471,-0.05913186594514482,0.7867235925377468
0.012312816598690482,0.7253854996185045,0.594227235849845,0.03747378964818843,-0.017184409252954978,0.34475886476333356
0.016696264028228904,0.07155541726383817,0.8538946460151354,0.10017758416937343,-0.04021414450227705,0.5037978411489299
0.023365575237825394,0.40582314886749377,0.498055682701015,0.04304184912230994,-0.055155055232445745,0.7627630548032212
0.018574448635383174,0.18574448635383176,0.390703919571853,0.06404982288063164,-0.0176137012921737,0.8989392641296651
0.022424921770962235,0.07474973923654078,0.35879874833539577,0.05232481746557855,-0.07788922828447549,0.9254017717483749
0.02116874236816635,0.05880206213379541,0.7232653642456836,0.04704164970703633,-0.057743625015387094,0.6836915764296392
0.02016129968843112,0.19009225420520773,0.6566823327088994,0.028801856697758747,0.00875576443611866,0.7289173893068784
0.0189856295758559,0.0949281478792795,0.21833474012234286,0.189856295758559,-0.0009492814787927951,0.952319179524932
0.021231995236068776,0.1895713860363284,0.5535484472260789,0.030331421765812543,-0.05800884412711649,0.8080290758412461
0.020107033806420947,0.05585287168450263,0.6981608960562828,0.027926435842251313,0.016476597146928278,0.712738495565938
0.020942917742120426,0.07778798018501873,0.6462386046140017,0.08975536175194468,0.005325484797282051,0.753526180361493
